,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
4827,4311007,Jaguarão,43,RS,469.99424657534246,511.983947368421,527.5142105263158,520.8539726027398,552.8421052631579
4828,4311106,Jaguari,43,RS,482.3054347826087,502.96494845360826,512.1025773195876,518.3869565217391,528.9690721649484
4829,4311122,Jaquirana,43,RS,462.6307692307692,476.30625,503.6125,495.1,547.5
4830,4311130,Jari,43,RS,461.9209302325581,504.7,521.7826086956521,510.02093023255816,530.8695652173913
4831,4311155,Jóia,43,RS,469.4767441860465,514.747311827957,515.4354838709677,511.14418604651166,564.516129032258
4832,4311205,Júlio de Castilhos,43,RS,478.2719901719902,506.54597701149424,514.9597701149426,508.531941031941,552.7816091954023
4833,4311239,Lagoa Bonita do Sul,43,RS,456.26,487.0071428571428,496.45714285714286,531.116,572.8571428571429
4834,4311254,Lagoão,43,RS,445.88775510204084,486.54814814814813,513.187037037037,504.00816326530617,557.0370370370371
4835,4311270,Lagoa dos Três Cantos,43,RS,472.2117647058824,504.46666666666664,506.51666666666665,546.9882352941177,555.5555555555555
4836,4311304,Lagoa Vermelha,43,RS,479.39945504087194,515.4569974554707,526.0190839694657,526.8940054495913,577.1501272264632
4837,4311403,Lajeado,43,RS,524.0359550561798,560.7825229960578,561.2357424441525,605.7244382022471,656.2680683311432
4838,4311429,Lajeado do Bugre,43,RS,448.0571428571429,480.8366666666667,497.75333333333333,464.5,544.6666666666666
4839,4311502,Lavras do Sul,43,RS,457.67386363636365,496.08829787234043,518.9627659574468,498.57954545454544,502.97872340425533
4840,4311601,Liberato Salzano,43,RS,475.47792207792213,511.20000000000005,521.0376623376624,503.5428571428572,572.4675324675325
4841,4311627,Lindolfo Collor,43,RS,480.8588235294117,514.5574074074074,524.3333333333334,544.2490196078431,543.3333333333334
4842,4311643,Linha Nova,43,RS,501.7714285714286,534.1,536.0375,549.4428571428572,545.0
4843,4311700,Machadinho,43,RS,488.89090909090913,520.036170212766,522.9404255319149,533.2454545454545,571.063829787234
4844,4311718,Maçambará,43,RS,450.85833333333335,466.38200000000006,480.01599999999996,461.125,489.2
4845,4311734,Mampituba,43,RS,466.2880952380952,508.0622222222222,513.98,522.8523809523809,548.4444444444445
4846,4311759,Manoel Viana,43,RS,458.0423076923077,494.7936363636364,502.86,488.59519230769234,518.3636363636364
4847,4311775,Maquiné,43,RS,467.45,507.07156862745103,516.1735294117647,508.85833333333335,552.9411764705883
4848,4311791,Maratá,43,RS,483.15483870967745,531.8151515151516,541.1757575757575,560.2645161290322,604.8484848484849
4849,4311809,Marau,43,RS,485.11717791411047,520.4608946608947,527.5070707070707,538.9225460122699,614.025974025974
4850,4311908,Marcelino Ramos,43,RS,469.0934426229508,511.1125,520.4203125,520.9131147540984,542.8125
4851,4311981,Mariana Pimentel,43,RS,453.7679245283019,497.0232142857143,512.4428571428572,502.58867924528306,504.64285714285717
4852,4312005,Mariano Moro,43,RS,524.6,525.5157894736842,528.3315789473685,527.4133333333333,527.3684210526316
4853,4312054,Marques de Souza,43,RS,500.79375,553.475,548.05625,566.38125,578.75
4854,4312104,Mata,43,RS,463.5188405797101,501.41388888888895,504.6986111111112,508.5159420289855,547.2222222222222
4855,4312138,Mato Castelhano,43,RS,485.78000000000003,514.995238095238,520.7809523809524,504.96999999999997,552.3809523809524
4856,4312153,Mato Leitão,43,RS,488.914,526.4433962264151,538.8377358490567,595.44,672.4528301886793
4857,4312179,Mato Queimado,43,RS,462.490243902439,496.975,506.125,532.7487804878049,597.7272727272727
4858,4312203,Maximiliano de Almeida,43,RS,484.18428571428575,507.13857142857137,523.0742857142857,534.7757142857143,570.5714285714286
4859,4312252,Minas do Leão,43,RS,453.5204819277108,498.85862068965514,519.5827586206897,508.8325301204819,562.0689655172414
4860,4312302,Miraguaí,43,RS,461.8056603773585,496.4881355932203,498.2186440677966,492.69056603773583,516.9491525423729
4861,4312351,Montauri,43,RS,512.5909090909091,530.7,535.2391304347826,597.6090909090909,621.7391304347826
4862,4312377,Monte Alegre dos Campos,43,RS,430.4307692307693,488.5357142857143,502.04285714285714,498.0076923076923,530.0
4863,4312385,Monte Belo do Sul,43,RS,493.66818181818184,532.7227272727273,531.6772727272727,591.1681818181819,630.9090909090909
4864,4312401,Montenegro,43,RS,487.2425816023739,524.484478021978,537.851510989011,549.2675074183976,574.9175824175824
4865,4312427,Mormaço,43,RS,457.7242424242424,477.2083333333333,486.1722222222222,470.1363636363636,537.7777777777778
4866,4312443,Morrinhos do Sul,43,RS,461.39850746268655,498.09722222222223,496.9847222222222,523.065671641791,558.0555555555555
4867,4312450,Morro Redondo,43,RS,475.6068181818182,498.55,512.1466666666666,525.0818181818181,523.5555555555555
4868,4312476,Morro Reuter,43,RS,487.0313725490196,533.0411764705882,539.0823529411765,552.8588235294118,624.3137254901961
4869,4312500,Mostardas,43,RS,452.36015625,495.33913043478265,518.5079710144928,498.08125,538.8405797101449
4870,4312609,Muçum,43,RS,467.84117647058827,510.16285714285715,524.0714285714286,530.5735294117648,552.0
4871,4312617,Muitos Capões,43,RS,466.38800000000003,489.38518518518515,501.5074074074074,504.5,566.6666666666666
4872,4312625,Muliterno,43,RS,472.58125,518.7294117647059,507.8,505.65625,522.3529411764706
4873,4312658,Não-Me-Toque,43,RS,485.2444444444444,519.0145098039217,529.8725490196078,541.1905349794238,569.0980392156863
4874,4312674,Nicolau Vergueiro,43,RS,452.7615384615384,471.2032258064516,488.27096774193546,491.0,376.7741935483871
4875,4312708,Nonoai,43,RS,467.98288288288285,506.5,519.9113043478261,515.4702702702702,547.1304347826087
4876,4312757,Nova Alvorada,43,RS,461.684,492.9943396226415,506.41132075471694,524.688,587.1698113207547
4877,4312807,Nova Araçá,43,RS,460.47166666666664,513.6174603174603,523.3158730158731,517.7483333333333,623.1746031746031
4878,4312906,Nova Bassano,43,RS,484.49922480620154,516.8307692307692,533.4292307692308,547.7503875968993,613.0769230769231
4879,4312955,Nova Boa Vista,43,RS,473.8636363636364,516.7264705882353,522.4441176470588,528.3575757575758,592.3529411764706
4880,4313003,Nova Bréscia,43,RS,491.9916666666667,541.4783783783784,534.2675675675677,573.0166666666667,604.3243243243244
4881,4313011,Nova Candelária,43,RS,491.8971428571429,526.1513513513513,521.9648648648649,573.5285714285715,572.972972972973
4882,4313037,Nova Esperança do Sul,43,RS,475.56699999999995,504.01944444444445,523.9175925925925,526.991,568.5185185185185
4883,4313060,Nova Hartz,43,RS,476.0929292929293,514.0962264150943,529.9679245283019,538.310101010101,567.8301886792453
4884,4313086,Nova Pádua,43,RS,484.0264705882353,526.7352941176471,515.3588235294118,543.5029411764706,565.2941176470588
4885,4313102,Nova Palma,43,RS,494.64416666666665,519.6672131147541,526.1262295081967,553.4758333333334,661.9672131147541
4886,4313201,Nova Petrópolis,43,RS,527.3905063291139,544.0635838150289,545.0219653179191,586.0506329113924,633.0635838150289
4887,4313300,Nova Prata,43,RS,489.0165680473373,525.4955056179775,531.6755617977528,544.957100591716,626.5730337078652
4888,4313334,Nova Ramada,43,RS,469.75961538461536,502.44545454545454,514.9236363636363,544.5076923076923,570.5454545454545
4889,4313359,Nova Roma do Sul,43,RS,451.69487179487174,499.0177777777778,506.73555555555555,515.5641025641025,513.3333333333334
4890,4313375,Nova Santa Rita,43,RS,473.67598684210526,508.48990825688077,525.6954128440367,517.2585526315789,514.9847094801223
4891,4313391,Novo Cabrais,43,RS,461.39487179487185,506.77619047619044,505.45714285714286,514.5358974358975,510.4761904761905
4892,4313409,Novo Hamburgo,43,RS,491.2368312757202,531.7047894940131,544.8249517188103,555.8324279835391,591.9660100424875
4893,4313425,Novo Machado,43,RS,487.00588235294117,512.9378378378378,523.572972972973,527.2352941176471,594.5945945945946
4894,4313441,Novo Tiradentes,43,RS,469.15909090909093,488.98333333333335,502.08750000000003,518.2818181818183,560.0
4895,4313466,Novo Xingu,43,RS,478.64418604651166,516.7930232558139,531.1767441860464,538.339534883721,573.953488372093
4896,4313490,Novo Barreiro,43,RS,458.11392405063293,489.1367816091954,498.96666666666664,504.21392405063295,554.9425287356322
4897,4313508,Osório,43,RS,489.8855140186916,520.0218884120171,536.588268955651,546.7095015576324,593.5336194563662
4898,4313607,Paim Filho,43,RS,479.7870967741935,500.22539682539684,514.3126984126984,515.4532258064515,532.3809523809524
4899,4313656,Palmares do Sul,43,RS,446.9988764044944,478.98247422680413,499.95567010309276,495.9157303370786,511.340206185567
4900,4313706,Palmeira das Missões,43,RS,477.1559043348281,512.6987161198288,524.4019971469329,525.9324364723468,569.5577746077033
4901,4313805,Palmitinho,43,RS,470.1601851851852,503.06055045871557,504.70366972477063,506.8462962962963,568.6238532110092
4902,4313904,Panambi,43,RS,485.99448198198195,512.9308602150538,522.7712903225806,535.5379504504505,552.9462365591398
4903,4313953,Pantano Grande,43,RS,454.56554621848744,509.1752,523.6487999999999,496.3579831932773,560.0
4904,4314001,Paraí,43,RS,482.3355555555555,527.839175257732,528.6103092783505,546.0722222222222,625.1546391752578
4905,4314027,Paraíso do Sul,43,RS,483.29358974358973,513.7060975609756,513.2914634146341,525.3384615384615,577.0731707317074
4906,4314035,Pareci Novo,43,RS,476.35483870967744,521.5257142857143,528.82,558.9935483870968,577.7142857142857
4907,4314050,Parobé,43,RS,470.2785594639866,511.64197138314785,527.399841017488,520.9897822445562,557.9968203497615
4908,4314068,Passa Sete,43,RS,463.1303571428571,494.46724137931034,514.5137931034483,496.94107142857143,635.5172413793103
4909,4314076,Passo do Sobrado,43,RS,473.48644067796613,515.0234375,530.6546875,528.6661016949153,553.75
4910,4314100,Passo Fundo,43,RS,497.1414033798677,533.2971143936791,540.9365166609413,551.760690668626,598.3923050498111
4911,4314134,Paulo Bento,43,RS,490.57272727272726,511.4391304347826,520.491304347826,539.6227272727273,574.7826086956521
4912,4314159,Paverama,43,RS,494.55,524.5581395348837,535.4651162790698,562.2425000000001,572.0930232558139
4913,4314175,Pedras Altas,43,RS,463.9526315789474,485.3,510.93999999999994,490.3894736842105,530.0
4914,4314209,Pedro Osório,43,RS,454.2362831858407,499.17540983606557,517.3475409836066,530.1672566371682,553.7704918032787
4915,4314308,Pejuçara,43,RS,478.9117647058824,515.468115942029,521.3304347826088,536.1867647058823,580.0
4916,4314407,Pelotas,43,RS,488.6445391452575,521.8290534315984,533.5707392906495,533.3724461220017,574.896361123906
4917,4314423,Picada Café,43,RS,491.9024390243902,536.3608695652174,543.6630434782609,559.619512195122,608.695652173913
4918,4314456,Pinhal,43,RS,488.9395833333333,520.9877551020409,527.0591836734694,523.1604166666667,594.6938775510204
4919,4314464,Pinhal da Serra,43,RS,456.1594594594595,495.1297297297297,500.1297297297297,482.86486486486484,481.0810810810811
4920,4314472,Pinhal Grande,43,RS,482.82592592592596,509.9807228915663,513.3843373493976,533.0308641975308,556.6265060240963
4921,4314498,Pinheirinho do Vale,43,RS,451.7096153846154,483.04545454545456,501.53636363636366,510.2615384615384,573.0909090909091
4922,4314506,Pinheiro Machado,43,RS,468.64057971014495,503.17285714285714,516.3435714285715,514.1753623188406,544.7142857142857
4923,4314548,Pinto Bandeira,43,RS,443.1875,484.65625,508.0,530.55,478.75
4924,4314555,Pirapó,43,RS,433.7923076923077,486.7714285714286,506.86428571428576,506.4384615384615,589.2857142857143
4925,4314605,Piratini,43,RS,456.3196506550218,488.319028340081,510.0453441295546,493.5039301310043,510.44534412955466
4926,4314704,Planalto,43,RS,450.363779527559,493.62824427480916,507.7351145038168,501.89448818897637,566.5648854961833
4927,4314753,Poço das Antas,43,RS,477.9588235294118,514.7764705882354,519.4176470588236,542.4823529411765,632.9411764705883
4928,4314779,Pontão,43,RS,467.28837209302327,508.5413043478261,501.6521739130435,507.24418604651163,564.3478260869565
4929,4314787,Ponte Preta,43,RS,470.2684210526316,479.2818181818182,493.5363636363636,497.16315789473686,506.3636363636364
4930,4314803,Portão,43,RS,489.72245614035086,533.6448160535117,542.0876254180603,550.681403508772,584.2140468227425
4931,4314902,Porto Alegre,43,RS,506.94416794105376,546.4995598325638,552.5949251283821,568.3335928448955,609.2064040046606
4932,4315008,Porto Lucena,43,RS,462.92954545454546,516.4355555555555,525.8044444444445,525.8681818181818,512.4444444444445
4933,4315057,Porto Mauá,43,RS,485.15625,512.8111111111111,526.9000000000001,535.78125,621.1111111111111
4934,4315073,Porto Vera Cruz,43,RS,501.2851851851852,517.99,514.0866666666667,546.0407407407407,581.3333333333334
4935,4315107,Porto Xavier,43,RS,452.45248226950355,490.44589041095895,507.29794520547944,520.1120567375887,547.6712328767123
4936,4315131,Pouso Novo,43,RS,471.62,516.22,517.7466666666667,506.8666666666667,557.3333333333334
4937,4315149,Presidente Lucena,43,RS,470.46153846153845,520.0677419354839,528.6064516129032,547.2076923076922,566.4516129032259
4938,4315156,Progresso,43,RS,461.745,489.06904761904764,497.12380952380954,495.755,540.4761904761905
4939,4315172,Protásio Alves,43,RS,448.72222222222223,476.5368421052632,489.6578947368421,473.96666666666664,569.4736842105264
4940,4315206,Putinga,43,RS,468.2150943396227,514.5,522.2607142857142,534.4679245283019,631.0714285714286
4941,4315305,Quaraí,43,RS,470.0211382113821,512.1942748091603,524.5221374045801,515.0512195121952,514.2748091603054
4942,4315313,Quatro Irmãos,43,RS,460.0142857142857,502.1666666666667,518.6466666666666,514.9714285714286,500.0
4943,4315321,Quevedos,43,RS,461.63599999999997,490.05384615384617,493.8269230769231,486.228,463.84615384615387
4944,4315354,Quinze de Novembro,43,RS,488.8985915492958,515.3253333333333,506.324,531.925352112676,511.2
4945,4315404,Redentora,43,RS,437.82142857142856,464.2298701298701,484.92077922077925,475.43,505.7142857142857
4946,4315453,Relvado,43,RS,485.9136363636364,544.7181818181817,535.9363636363637,546.209090909091,560.9090909090909
4947,4315503,Restinga Sêca,43,RS,481.35423728813555,522.8360655737705,523.824043715847,538.480790960452,587.3224043715848
4948,4315552,Rio dos Índios,43,RS,448.3888888888889,498.34736842105264,500.88421052631577,484.5833333333333,558.9473684210526
4949,4315602,Rio Grande,43,RS,476.2899935022742,507.4720969216702,524.5591435537946,515.3235867446393,556.0682718683328
4950,4315701,Rio Pardo,43,RS,469.51118012422364,503.55924855491327,525.3679190751445,524.9583850931677,561.849710982659
4951,4315750,Riozinho,43,RS,459.98125,500.0055555555556,504.2861111111111,501.375,587.7777777777778
4952,4315800,Roca Sales,43,RS,511.18055555555554,555.2621621621622,545.3216216216217,592.6416666666667,645.1351351351351
4953,4315909,Rodeio Bonito,43,RS,463.1145161290322,505.1900763358778,519.9748091603053,521.716935483871,576.1832061068702
4954,4315958,Rolador,43,RS,466.4533333333333,491.4533333333333,505.42333333333335,527.24,526.6666666666666
4955,4316006,Rolante,43,RS,471.8448275862069,529.405376344086,538.9150537634408,542.5419540229885,582.7956989247311
4956,4316105,Ronda Alta,43,RS,491.02710843373495,524.5270588235295,524.935294117647,538.027108433735,569.0588235294117
4957,4316204,Rondinha,43,RS,466.4648351648352,499.9279569892473,502.85376344086023,534.545054945055,530.3225806451613
4958,4316303,Roque Gonzales,43,RS,488.9784810126583,521.9329268292682,523.6500000000001,547.806329113924,584.1463414634146
4959,4316402,Rosário do Sul,43,RS,465.82074592074594,499.3862660944206,518.7585836909872,512.7545454545455,533.6909871244635
4960,4316428,Sagrada Família,43,RS,453.21,486.4612903225806,525.2064516129033,499.28,584.516129032258
4961,4316436,Saldanha Marinho,43,RS,492.8243243243243,512.721052631579,523.9394736842105,549.4081081081081,570.0
4962,4316451,Salto do Jacuí,43,RS,474.312,508.77207792207787,523.9922077922079,526.0966666666667,585.8441558441558
4963,4316477,Salvador das Missões,43,RS,491.90181818181816,513.2017857142857,526.8821428571429,558.1072727272727,573.9285714285714
4964,4316501,Salvador do Sul,43,RS,494.04285714285714,529.0120000000001,540.0079999999999,573.5342857142857,614.1333333333333
4965,4316600,Sananduva,43,RS,472.79084507042256,516.2006802721088,521.9285714285714,543.2056338028169,614.2857142857143
4966,4316709,Santa Bárbara do Sul,43,RS,473.38119658119655,515.1893442622951,520.1590163934426,521.3794871794872,559.672131147541
4967,4316733,Santa Cecília do Sul,43,RS,468.3875,516.05,515.3,525.95625,552.5
4968,4316758,Santa Clara do Sul,43,RS,502.55333333333334,534.2935483870967,542.2548387096774,572.73,587.0967741935484
4969,4316808,Santa Cruz do Sul,43,RS,506.9208441558441,544.1948954489545,550.7218942189422,577.5803246753246,642.0172201722017
4970,4316907,Santa Maria,43,RS,507.74861149680646,541.883608260813,545.9044811014417,562.031269091919,613.0510455903365
4971,4316956,Santa Maria do Herval,43,RS,488.23809523809524,537.0765957446808,541.9382978723404,579.2142857142857,566.8085106382979
4972,4316972,Santa Margarida do Sul,43,RS,500.53333333333336,507.09,516.58,571.9444444444445,628.0
4973,4317004,Santana da Boa Vista,43,RS,455.46875,488.89156626506025,506.6686746987952,498.43125,496.3855421686747
4974,4317103,Sant'Ana do Livramento,43,RS,462.68892551087674,503.3727329580988,520.4096310193871,507.5139090309822,531.957473420888
4975,4317202,Santa Rosa,43,RS,499.0795539033457,536.7613636363636,541.1513494318182,556.5894423791822,619.1619318181819
4976,4317251,Santa Tereza,43,RS,491.88,512.65,512.175,509.86,592.5
4977,4317301,Santa Vitória do Palmar,43,RS,458.28243801652894,485.6943137254902,506.99470588235295,497.7830578512397,509.96078431372547
4978,4317400,Santiago,43,RS,482.9376595744681,523.887031408308,530.0619047619048,527.9741489361702,560.6484295845999
4979,4317509,Santo Ângelo,43,RS,488.11752988047806,525.1544351781653,534.8395754359364,544.9423107569721,575.5269143290371
4980,4317558,Santo Antônio do Palma,43,RS,477.59230769230766,497.86153846153843,501.08076923076925,512.8538461538462,593.8461538461538
4981,4317608,Santo Antônio da Patrulha,43,RS,466.92689393939395,504.50302491103207,519.8807829181495,513.2981060606061,539.6797153024911
4982,4317707,Santo Antônio das Missões,43,RS,460.59468085106386,493.00416666666666,508.70208333333335,483.1585106382979,521.6666666666666
4983,4317756,Santo Antônio do Planalto,43,RS,467.18333333333334,509.6666666666667,514.2,506.09666666666664,558.0
4984,4317806,Santo Augusto,43,RS,489.9736486486487,524.1347540983606,526.3675409836065,534.0952702702704,568.0655737704918
4985,4317905,Santo Cristo,43,RS,495.6533936651583,532.6212121212121,534.4575757575758,566.064705882353,607.6190476190476
4986,4317954,Santo Expedito do Sul,43,RS,476.40714285714284,513.797619047619,523.5833333333334,532.552380952381,660.952380952381
4987,4318002,São Borja,43,RS,458.8179389312977,504.9405209840811,520.8626628075253,496.47893129770995,526.6136034732272
4988,4318051,São Domingos do Sul,43,RS,497.3898305084746,528.7483870967742,518.5532258064516,553.2491525423729,710.9677419354839
4989,4318101,São Francisco de Assis,43,RS,461.8197411003236,488.1672782874618,507.0152905198777,500.2660194174758,523.0581039755351
4990,4318200,São Francisco de Paula,43,RS,467.2190909090909,507.10347826086957,522.8339130434782,504.84090909090907,563.4782608695652
4991,4318309,São Gabriel,43,RS,472.4948979591837,511.86092896174864,526.5090163934426,522.0965014577259,528.4153005464481
4992,4318408,São Jerônimo,43,RS,463.4314666666666,501.4493887530562,517.0523227383862,512.1866666666666,524.40097799511
4993,4318424,São João da Urtiga,43,RS,464.88382352941176,494.16301369863015,509.54383561643834,517.3308823529412,621.917808219178
4994,4318432,São João do Polêsine,43,RS,493.6595744680851,509.60400000000004,510.36800000000005,560.4063829787234,603.6
4995,4318440,São Jorge,43,RS,466.78,511.5148936170213,515.5468085106384,522.5933333333334,607.6595744680851
4996,4318457,São José das Missões,43,RS,445.5210526315789,475.5410256410256,494.1179487179487,485.72631578947363,546.1538461538462
4997,4318465,São José do Herval,43,RS,439.45454545454544,493.0833333333333,488.925,447.58181818181816,556.6666666666666
4998,4318481,São José do Hortêncio,43,RS,508.7451612903226,539.2205882352941,548.7117647058824,589.2096774193549,600.0
4999,4318499,São José do Inhacorá,43,RS,485.44666666666666,510.09666666666664,517.87,583.5733333333334,580.6666666666666
5000,4318507,São José do Norte,43,RS,459.92261072261067,488.43325942350333,509.6088691796009,496.5662004662004,527.3170731707318
5001,4318606,São José do Ouro,43,RS,474.33663366336634,512.2882352941176,531.128431372549,528.229702970297,606.6666666666666
5002,4318614,São José do Sul,43,RS,475.2714285714286,512.5642857142857,528.3357142857143,552.8142857142857,554.2857142857143
5003,4318622,São José dos Ausentes,43,RS,449.12272727272733,471.5956521739131,491.80434782608694,502.74545454545455,527.8260869565217
5004,4318705,São Leopoldo,43,RS,493.37910222557525,533.4214411247804,543.4685061511424,557.0483591097699,577.9613356766257
5005,4318804,São Lourenço do Sul,43,RS,473.64281045751636,513.6343260188088,523.3938871473354,520.3839869281046,567.5862068965517
5006,4318903,São Luiz Gonzaga,43,RS,476.8695059625213,507.3617363344051,517.7194533762058,519.6354344122658,552.250803858521
5007,4319000,São Marcos,43,RS,493.3970588235294,530.8425101214575,538.7578947368421,558.0987394957983,610.6072874493927
5008,4319109,São Martinho,43,RS,488.43703703703704,522.6619047619048,527.0011904761905,548.5308641975308,602.6190476190476
5009,4319125,São Martinho da Serra,43,RS,473.28999999999996,503.4025,513.1725,506.53000000000003,531.0
5010,4319158,São Miguel das Missões,43,RS,477.4439024390244,497.5033707865169,519.5,514.1121951219512,540.6741573033707
5011,4319208,São Nicolau,43,RS,458.57884615384614,496.5186440677966,508.5830508474576,511.5211538461538,556.9491525423729
5012,4319307,São Paulo das Missões,43,RS,491.81794871794875,529.1246913580246,532.8333333333334,582.851282051282,602.9629629629629
5013,4319356,São Pedro da Serra,43,RS,485.1545454545454,525.0088888888889,529.3466666666666,549.4250000000001,625.7777777777778
5014,4319364,São Pedro das Missões,43,RS,449.06571428571425,497.5857142857143,506.27142857142854,503.36857142857144,522.2857142857143
5015,4319372,São Pedro do Butiá,43,RS,495.37272727272733,506.8804347826087,518.3847826086957,564.3818181818182,613.4782608695652
5016,4319406,São Pedro do Sul,43,RS,478.6108870967742,520.3011363636364,530.2977272727273,534.445564516129,577.9545454545455
5017,4319505,São Sebastião do Caí,43,RS,480.7697435897436,522.7559405940594,536.3222772277228,544.8051282051282,578.4158415841584
5018,4319604,São Sepé,43,RS,483.6094339622641,518.6305637982196,525.7890207715134,535.6465408805032,562.7299703264094
5019,4319703,São Valentim,43,RS,495.9145833333334,511.222,511.11199999999997,504.65000000000003,574.8
5020,4319711,São Valentim do Sul,43,RS,484.10434782608695,513.0692307692308,516.0923076923077,545.4565217391304,564.6153846153846
5021,4319737,São Valério do Sul,43,RS,441.5392857142857,482.0464285714285,480.6035714285714,475.7892857142857,496.42857142857144
5022,4319752,São Vendelino,43,RS,484.66842105263163,538.2473684210527,540.5842105263158,537.5947368421052,630.5263157894736
5023,4319802,São Vicente do Sul,43,RS,476.5024154589372,516.9176744186046,516.7767441860465,517.5937198067633,556.7441860465116
5024,4319901,Sapiranga,43,RS,474.21105577689247,518.0689275893675,534.1143904674611,535.6526892430279,568.2676443629698
5025,4320008,Sapucaia do Sul,43,RS,479.66332159624415,519.1526058631922,534.7893051031488,530.7390845070423,556.829533116178
5026,4320107,Sarandi,43,RS,479.8413705583756,523.9188725490196,526.8625,533.513959390863,578.7254901960785
5027,4320206,Seberi,43,RS,478.5601226993865,515.1302325581395,519.5593023255814,526.4349693251534,574.1860465116279
5028,4320230,Sede Nova,43,RS,480.4868421052632,495.7523809523809,512.2309523809524,540.4526315789474,565.7142857142857
5029,4320263,Segredo,43,RS,469.5011111111111,511.39780219780215,507.91538461538465,521.0633333333333,626.3736263736264
5030,4320305,Selbach,43,RS,484.9197674418605,510.52555555555557,509.47,557.0093023255814,567.5555555555555
5031,4320321,Senador Salgado Filho,43,RS,458.996875,493.1513513513513,507.1540540540541,524.1125,538.918918918919
5032,4320354,Sentinela do Sul,43,RS,452.7842857142857,495.17605633802816,502.84507042253523,498.2885714285714,567.3239436619718
5033,4320404,Serafina Corrêa,43,RS,503.92857142857144,533.8325688073395,538.1036697247707,559.0428571428571,622.4770642201835
5034,4320453,Sério,43,RS,441.5,552.5500000000001,556.7166666666667,517.3333333333334,580.0
5035,4320503,Sertão,43,RS,491.46031746031747,514.96,520.7830769230769,530.7539682539683,600.0
5036,4320552,Sertão Santana,43,RS,468.1121495327103,516.9365217391304,515.2765217391304,506.26728971962615,540.0
5037,4320578,Sete de Setembro,43,RS,480.97567567567563,509.61891891891895,501.71351351351353,503.2459459459459,531.3513513513514
5038,4320602,Severiano de Almeida,43,RS,487.92800000000005,524.5254901960784,525.4764705882353,537.518,612.9411764705883
5039,4320651,Silveira Martins,43,RS,493.37,509.7151515151515,507.37575757575763,504.9533333333333,532.1212121212121
5040,4320677,Sinimbu,43,RS,492.5694915254237,543.8016949152542,545.3542372881357,551.7406779661017,617.6271186440678
5041,4320701,Sobradinho,43,RS,475.3423963133641,516.3809523809524,523.6792207792207,524.421198156682,588.2251082251082
5042,4320800,Soledade,43,RS,467.15142857142854,505.2423645320197,517.1172413793104,508.62233766233766,556.0591133004926
5043,4320859,Tabaí,43,RS,459.2787234042553,493.30199999999996,519.62,522.063829787234,528.4
5044,4320909,Tapejara,43,RS,485.96233766233763,520.7246153846154,529.356,545.5487012987013,608.6153846153846
5045,4321006,Tapera,43,RS,477.88216216216216,504.28939393939396,516.7085858585858,518.8724324324324,567.5757575757576
5046,4321105,Tapes,43,RS,473.96120689655174,510.7804081632653,528.8930612244898,522.7168103448276,535.9183673469388
5047,4321204,Taquara,43,RS,481.7152512998267,523.9708463949844,536.4956112852665,539.7351819757366,567.6175548589341
5048,4321303,Taquari,43,RS,473.7690476190476,518.0840148698885,537.9185873605949,543.1420634920635,591.7472118959108
5049,4321329,Taquaruçu do Sul,43,RS,489.24545454545455,526.3701754385964,526.5105263157894,555.1709090909092,590.5263157894736
5050,4321352,Tavares,43,RS,442.0078125,477.02876712328765,494.4178082191781,477.7625,476.986301369863
5051,4321402,Tenente Portela,43,RS,470.1098765432099,493.8919540229885,511.51781609195405,502.9345679012345,548.6206896551724
5052,4321436,Terra de Areia,43,RS,469.1208588957055,512.6472222222222,526.7283333333334,505.6177914110429,539.4444444444445
5053,4321451,Teutônia,43,RS,500.5277142857143,537.7293800539084,544.3091644204852,561.8131428571429,635.256064690027
5054,4321469,Tio Hugo,43,RS,473.22962962962964,497.9142857142857,514.975,524.1592592592592,610.0
5055,4321477,Tiradentes do Sul,43,RS,488.2128205128205,525.3840909090909,526.2886363636363,543.1102564102564,615.4545454545455
5056,4321493,Toropi,43,RS,468.3641025641026,490.4047619047619,489.98809523809524,530.1769230769231,572.8571428571429
5057,4321501,Torres,43,RS,482.20836879432625,520.2629820051413,531.9865038560412,531.4595744680851,550.2313624678663
5058,4321600,Tramandaí,43,RS,469.18238866396763,502.05205724508045,522.6769230769231,518.6643724696356,533.2737030411449
5059,4321626,Travesseiro,43,RS,496.25384615384615,513.6785714285714,525.8928571428571,570.8307692307692,582.8571428571429
5060,4321634,Três Arroios,43,RS,486.16470588235296,513.2288461538462,528.6865384615385,553.5901960784313,618.4615384615385
5061,4321667,Três Cachoeiras,43,RS,482.86760563380284,513.0502325581396,525.5441860465116,549.5600938967136,559.7209302325581
5062,4321709,Três Coroas,43,RS,473.25336787564765,513.5024038461538,531.0466346153846,535.8523316062176,582.4038461538462
5063,4321808,Três de Maio,43,RS,497.8884868421053,531.219749216301,537.4561128526645,557.9309210526316,610.846394984326
5064,4321832,Três Forquilhas,43,RS,476.8954545454546,502.54509803921565,512.7882352941176,512.4340909090909,553.3333333333334
5065,4321857,Três Palmeiras,43,RS,460.5936170212766,487.49583333333334,505.28541666666666,500.8404255319149,465.4166666666667
